msno,total_secs,num_unq,paid_sum,plays_total,has_usage,has_payment,auto_renew_rate,cancel_txn_count,total_secs_lag1,total_secs_diff1,num_unq_lag1,num_unq_diff1,paid_sum_lag1,paid_sum_diff1,plays_total_lag1,plays_total_diff1,has_usage_lag1,has_usage_diff1,has_payment_lag1,has_payment_diff1,auto_renew_rate_lag1,auto_renew_rate_diff1,cancel_txn_count_lag1,cancel_txn_count_diff1,is_ativo,is_ativo_fut,churn_3m,label_trust,fut_active_rate,churn_rate_month,safra
++r+J0tJUOf3YwNIvtV25q0PphntfVzax9QsalwNPAg=,844701.6630000002,1619.0,149.0,3837.0,1,1,1.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++r9mKptLWw8f5X2H/AsUYwzQgYtAVJQNEp5qrLEhQ8=,22089.058999999997,77.0,149.0,104.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++rFX3KrIVKN7HjJ6/VMlUOIlGKLjUauLT6OKwytaH0=,49866.45900000001,278.0,119.0,299.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++rcjlr7qVHqdsxNbe/k6DIhfbC6ljNV1Gb3Nu+6Y2M=,82556.14000000001,263.0,149.0,357.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++rnaLhugkDp8vQhvACXJglKpDK1NIs5a0beny6/AvE=,55072.301,229.0,149.0,261.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++sO4Qb32kco3hFM5N2HSBYcsl5qnRDyk99I5AG2+kE=,449332.41,2034.0,149.0,2218.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++sZDZRX7R//O8O10IoAheuNo5cMkYTogj1uW12qmfc=,215156.664,387.0,149.0,1026.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++sZWXQ1v6+vf3GHez2B+CmMxTBSy8lEONF6d5E3bcI=,111635.19400000003,615.0,149.0,713.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++tDJWJ4YTVy0R9rwhOIWzHLw/urX+ZAUsSMVHKRh98=,4850.736,25.0,129.0,30.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++tcLd2HsJ2dUlg1nJdOGn1PVETAoQa7im0RevgpojM=,47342.32600000001,234.0,119.0,255.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++uDHOCBpcTe2TOrYTNCS7OFo20AdAh1ZButm/UujQo=,43305.958,171.0,119.0,184.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++uVGRguxRDMRRxJnsy2g1mgBEa0lHSjE/eT+iiL03M=,796.156,7.0,,7.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++ugvwBBl2lTWp7yZOIhlE13uqE9v08VjNX7yrLSXyc=,7824.5509999999995,32.0,,34.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++vT6UO7AYlWszhi32fimdJPVtpUUk4ZplLZawyOafE=,97798.37400000003,301.0,149.0,401.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++vWe05qm+bN0w2uEWNQC/q9asWKGQyZtrlhj/yCleE=,59442.727,244.0,149.0,309.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++wYPELMJ2byTXrC7gO4p96cSGNrLmGn8zNHXI97g6o=,118363.861,728.0,,811.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++wntHbZrJ7xowShtDJobYMbCKlx8QkBHlKB9pK+T6w=,2508.046,11.0,149.0,11.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++x45oElSt6ElwXu3cno2ISKztNtqF9GHznjsjk5o7A=,596524.376,1823.0,149.0,2483.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++xYXhEbOmM8ok/IZ0BFrgVVliytuddaPz4P34KpK5M=,96293.829,351.0,,453.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++xbPSy/npsr5jYR8uiyRh2jsZ7IdOD5gCGx2BzYrkM=,94905.788,488.0,149.0,535.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++xrAbd6hCJc69fQiv91kPvAfvNzcmwHnGeKww1Dmd4=,26373.099000000002,128.0,,136.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++y36YWzjZTGJplpAAY19R0s4ktvmUsuq6fCbTv4Duc=,42991.811,209.0,119.0,252.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++yV3f1YM3HSXUnY0V6KkJORX2e7VMaE0jGP4Xo3prI=,237299.07100000003,638.0,149.0,1101.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++zJqdJS2DkxiIv+ee/vIwRvmJrW5d/p89NjrZ9renY=,390303.70000000007,815.0,149.0,1772.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
++zdRpzvpUaDqD5svDpMpyogHFUIwC+j9FTuf1R5DOY=,5796.92,25.0,,30.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/+aatF6PAhjP/S24IdND/RriHPQ2PO2Qu7oGDMOIHg=,20913.801000000003,103.0,,187.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+//9VypSJTaZ25sTPVT8b1FfIwWaVunRnyJAMBpxsBw=,141554.429,521.0,149.0,701.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+//kHme+FYB7bs3Jkum3vIJPjaPna+HSMvOgfAlSFxw=,77124.851,260.0,149.0,373.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/0DS8qI/qh9g7Pix4xywSgYyppGEk3CKnIz7Aq9tmI=,503881.18899999995,1964.0,149.0,2231.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/0bM5pkpD5R4zM5LdU3n38j8/DMAN/e5MRXuXZ+F2o=,4680.616,21.0,149.0,24.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/1DM66BsZClU53W5yvl8jN+y6lbTCPK7TOBBWfGUsQ=,541.894,7.0,,7.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/1VkQ5ExDQjKd4unRmIJdjMmANzLx3xyXSUot22xzs=,37813.691000000006,191.0,149.0,202.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/1jot9Unyp9MekY0pVuanpSn0FA0oRPJSNNbnDeaOg=,66822.462,409.0,149.0,421.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/2MsVYmoUSiaC9cW+KG/+AJYGqdYI+es8LD5/SZDgc=,63548.958,252.0,149.0,269.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/3YULGImytEIORO9vFOqGP7P2B2QfJXAk72tB9iikg=,94345.05099999999,308.0,119.0,414.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/3sXZx6x5yafEYgC9VpMgEkz12iw5xsf29O13xQflg=,51909.844,127.0,149.0,244.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/3y+kPYUo7hVOhqU7zDnyGx5VqmA/KqPtP5OPJTUIM=,171280.421,612.0,149.0,778.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/4rJb1SR/n+wGGlJcK4iWMhzIR2vdOn9LvTA1xryBg=,115268.09700000001,528.0,119.0,566.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/59//KcdaAzFInnHXjZPvv48yT+hO48x8JBtFhyqqs=,53911.30300000001,239.0,,245.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/5Rzu1o6FVmuGForK9qKkZV5rnvHEnGjT+RRBf4Tok=,3628.22,12.0,,15.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/5fXVrvoxuabUbGsowk9soeMjpYmIy7Px2WJBpV0a0=,97349.87700000001,296.0,149.0,539.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/5puXzhDI9KMuPm3/VTAHARtcWIMr4eWSpThC2cq5U=,3957.659,4.0,149.0,18.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/6W5wN9bJQa+D/Ziatz560fLNOsnK27RFwK/slZsq4=,307.226,14.0,,15.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/7ve+lDyAbU/xuRjuzZkhTYl84gQhsafXiCsZRmwCU=,300490.079,1194.0,,1263.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/7zVCLprwmzqjEXQcrHFJzAbBuGq/FZHzMLJDko7Zk=,90311.01299999999,254.0,1599.0,349.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/8IMQ9wN6Q+2BNlOj2ru4AA6zPxP9rBjIJJXHNW7Mo=,452477.7020000001,1158.0,,2338.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/9+VRx3PGmWqsrBWYk9+tX+OLDlpSVH7xWSIvYynWQ=,11870.200999999997,52.0,,74.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/9ci+EwK9CTIVyylTybN8jPWJy3ZE5EEmb2h7RD+6Q=,296051.42600000004,1139.0,,1314.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/9nBRMFtVi8ABE4H+JXTCYNScfnYBMRunkNOCgCX8c=,116735.72300000001,269.0,129.0,514.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/A0tHwaTxhhBONyTu9/fg90coeci6CbKb8GUGeHemY=,285571.233,1374.0,119.0,1621.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/AKFEKuCbv70A9AGDWV8xQb+CmFePSbyEcZL6W6t88=,41166.08,113.0,129.0,186.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/AkQcvJ26pYXlnwl88w/yjUEsyJpYEXRtrenOArEAk=,37035.352,227.0,149.0,255.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/BTz9Sw8TBm5Oj4bL/wU4gh01LuxIdUpzmbEJQHWW8=,110131.598,711.0,149.0,856.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/Bv1epPwQdmViNBHMX01X/cQvgmbsmDLOfCrc0S634=,28715.180999999997,126.0,1200.0,148.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/DQ9k4q5OILaGStUikBYTAygaNzqmDaLyf8F8WNwvI=,96202.884,441.0,,458.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/DeBhiW5LND3SujRvV518ErN5uwW5aFnESnUA25uD4=,105511.10299999997,447.0,149.0,471.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/DgQv/xzxAOeBXZu7Q+V4sKh/q1APmpul+dDAQymk0=,86489.94099999999,364.0,129.0,402.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/E2NoWTQdFsjtdc1swqwMbjNqpkrhy/8J621oIsM4E=,98151.926,277.0,149.0,396.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/E2nO8eLJPkPPpGxPku1WC7CzgEMkoe1qaToS/tIkE=,32650.898,131.0,,172.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/EF6xPAo8HLjhC7K8VBWUkXnCYi7KYIaNf071llMV0=,26796.661999999997,112.0,149.0,157.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/EQBT8oqkNKHZDsT98z4hvsbNENqJvMOxr6KsOgoFI=,109782.14600000001,381.0,119.0,489.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/EvFmNQ15lMUWqnM4RfbnFTYWE5pmkYxKBdJvknRRI=,49622.777,260.0,149.0,353.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/EzIzPCv/PujOZzqyM1dK6132HgNq1luNo+zflmqgk=,277203.457,1343.0,149.0,1662.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/FmZa/KEIpO9e6cvORSk7ubbaUBoKh72FmFBy1h9Ck=,6492.532,25.0,,33.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/FpDPXcukKgEmdj/aCkhLlZPaPtdxycw1z11D2OukM=,110934.25399999999,304.0,119.0,523.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/GEf+6LJmiW6+YIuukMIPYHZRMMAXpr3AhZEXzQDDc=,26716.641,58.0,149.0,120.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/Gj8aVSN5a4wVKSk/YGW3mrNx6WdSXv99j0wwCO8ZQ=,44458.666,270.0,,313.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/H9aTMCulY64Kzq7YxYXXoPnVgGk0nc/p0S9dwUQ+g=,183046.187,582.0,0.0,797.0,1,0,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/HX2PT+BDrt9ffaSx9NXlaK5GLM+qrsQiqCza6OESU=,185880.87800000003,751.0,,841.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/Hj+jaXdUfzLfZ/Fsd3wEoITaY/h344JuDw+TxsLu4=,841017.9239999999,954.0,119.0,3763.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/HlsN13eAb3O79qxJynJjPm8Oy25JbJ1WUvDiBnaBM=,296728.34699999995,310.0,149.0,1292.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/HqdL9qAnx3+8M/7DRRuURTq+MQksf3KXtUabhk+7w=,440201.8559999999,1214.0,119.0,1837.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/ICn6aVo12e8goNxBXytRYHvNxy7jITNHhv3SZJ3sE=,2339.7,18.0,,18.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/J/3RiemzshJ7NtsHxcVEi/eRPRdY0p9TifxcX9aRU=,85174.28400000001,284.0,149.0,299.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/JMgC0cVrFrKQ/lY9zTytMQ+G9/U8QYzrcS2Hy4Ni8=,130120.58999999998,497.0,149.0,623.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/Jwy03uSBPFIJFd5M7P/orFmrS5udM5N4ODxdQc914=,8282.474999999999,40.0,149.0,42.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/LhXfB0H4clGgbUqrwMChaLQ+ZAY2V08Vq9BMnoVMw=,11245.612000000001,22.0,149.0,59.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/NInTLGukIPsTKv8Zgli9XoOH84yRaU5RDYxaoVZlg=,162861.37399999995,623.0,149.0,643.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/O9uiAkYgY+DHPpAw4XwTUgCNzByzPZwMkkUGTlKCQ=,6779.925,52.0,,59.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/OjqztZlKP7Vbhj+7zlRFtMTOgWqtSRv4MTPKDgGB4=,257647.794,825.0,149.0,1094.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/PM8gHIBxndbQaN+vm/IwozVfsyuVpqG6ALbkQOpXc=,18977.996,71.0,,72.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/PtWW7/SB84/ovSAHrWb4osqKdxXEkGnao9e+nTD0U=,61079.195999999996,224.0,149.0,334.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/QCWtssG4w5g3igiNzyjxBByIKB8z3zU0e0A/Fec9o=,26837.089,134.0,149.0,148.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/QDK360mWuG1SbW41LazRYuuoPd3jqt526g7d/xNnc=,2031.7779999999998,10.0,,11.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/QE/tkXQ2rHm5fOWSfhQOBETxZKgIt4r6rF4GGfX64=,84898.47199999998,418.0,149.0,479.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/QKW9GL3XqvbmXA25kCBflbLaSF5hfKRw6tFDNAMBk=,220815.931,567.0,149.0,1047.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/QPNvmFad9P0QWODnGjya5BhBw6/Hxvz9xt6FoOptM=,839.868,8.0,,8.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/RgFgqC+fsCKMQCBdtcwR4Jj0zjTDW0CSq7C/9vvoI=,308641.629,1045.0,149.0,1178.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/RnM3L6KQOvMNHM2VZwv41JU0Am20oG2A22XnuIxVA=,70850.062,334.0,149.0,393.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/TDxkSm9PMb8d26RkBEr1ThNfL5zYja2mtlgYHRiJw=,22479.304,162.0,149.0,175.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/UJ4icsS0uKA+A/IBEdsamNJgpvV1R7hdxZcTN05uU=,7937.199,46.0,,51.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/UJsbdYP40/IfpiRuZdh2GpslUSxW6R3vKj8vkZZrU=,574053.125,2238.0,,2531.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/V1mX3ssq7kojkCHfEGlKELW8E6VArwHb3COLGraRQ=,173245.664,492.0,,860.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/VxqeS4Ofu3kBIBkN4UtYZX80xylgcDpx15nqI15kE=,26419.875000000004,154.0,149.0,176.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/XibGQeLUzmEiJhrcDYCCkM57zqCWa/6SPOrbZFsOc=,13291.149,85.0,149.0,93.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/YApY5wQjQkOfonYuV1ktiFT5fOWm/2kVZs6QLICYE=,3769.312,20.0,,24.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/YEhk6ZAjSRVVmkeE5pjzZ0JEloQGyFcV7u9sf+WKM=,61632.47,242.0,,261.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/Yj2gYqvsp57PZQz52IcnmOrWgbt3BO9/lVYoZCmps=,48521.58399999999,195.0,,213.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/ZQ+tixY1I+li/xx4XV+N5mq6BXW4caXYD8nP5vGso=,162113.19499999995,876.0,149.0,1169.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/a0UZaEQZ93O3pwADFObeHhY6w+TxhL5l9sUgyRzV8=,60570.33200000002,165.0,149.0,336.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/aCg93DYobDwhQJ+HwyRsj3CyBPJZUayzeU7+rXQ+8=,77082.72799999999,243.0,149.0,354.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/aTtXMiqUNwML4kiO6tb61g6PJ4O0X5YfhgBhRcnew=,46422.535,170.0,,212.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/aUfwNCk/RzO/EOUkFvKMBt74CKf9CiXBBnIfZ78s0=,468.037,5.0,,5.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/afGi/TaVL2fOfu4yi3LDlourlwdn0b5b5hlFrc138=,823.213,4.0,,4.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/bWThdaZ2Ctp+o+3RgB0FydSf01BZm8S4kIxRHiHfg=,11762.596,56.0,119.0,74.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/ct/LtRwUqp98k9C5Yrh1/g6CrKNOWIHdnYqqTZ9Bg=,45510.34099999999,307.0,129.0,369.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/cuKxosR6SVBKo+Yb3wYdFc2qeYf6Kv2gEZJYW8M44=,64314.473,222.0,149.0,306.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/dJ/yr8OOcuiK1VgD4zLxpgKjrp2u7iJTRUNbIbGTs=,298479.4390000001,1544.0,149.0,1699.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/eN0ndomyqUUEkn4BsHTlY3TlxT/IrnWqxLOzQi0QI=,30098.254,118.0,149.0,120.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/efiRpSjl680m+wOoc1UEOfErG0yrW2UMsO9bovLv8=,73131.869,244.0,119.0,333.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/ehcny76b1qm/wjQdzzp7sUps2DKTj/jM0P4qR/uzI=,87055.836,386.0,149.0,443.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/ergv2fnl7dm1937mjCgJwZxskz7iwUrbbp7A23UyQ=,156394.602,599.0,149.0,647.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/etec89CIZhGt2eXnSdWFEPknV/C3ehRKD6Cs0AlJA=,1951.56,16.0,,17.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/f5cWMzRG4J6kizXxavY/W/+9p2ykpBWKQuOMpWByA=,127.456,3.0,,3.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/fERUj7qtzXMDhZmRH28pyLo1uUiv3hAg+y94X7pu4=,32293.363999999998,168.0,149.0,188.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/fLVvbupWg/9UysOyhPUQfGDQYKuWxSyuTEUk/n3iw=,180115.587,491.0,149.0,810.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/g0m+e8jYjfEBUs29HU4Qb9fIeN9e1qx2WTeH2/jSs=,19119.387000000002,86.0,149.0,90.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/h6LSa4uzjMFwo5x0QgWNu23NVEJ5ggXtfconqnP8s=,150599.73599999998,264.0,149.0,663.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/hxRJvDh0cpR83Fo7QnMxKHOcaQHxk+3feRvkJeu+o=,1001240.8629999998,3199.0,149.0,4419.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/i7JJmGmyh3r4myENZDU0lzdHSEHzj6Hxf2qIcV2r4=,173576.76900000003,682.0,149.0,784.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/il5REDd8maTgZhl0XGuid+OkJCHfBRxjDPHSWMxFs=,153578.985,618.0,149.0,718.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/is/5hKXj7dKIjfnYM9ETWZ3ce7P4ZUiFliqQRx20w=,509221.3569999999,1301.0,,2950.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/isjlL5l2xAW64C+EYjwNLnbSMuop8wH6BcO1eOnjg=,26378.341,99.0,149.0,127.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/j+mvhnAZ/ONU4tgPeG7X5peubPAqqwUOXx5xe30zY=,847870.3319999999,3635.0,149.0,4740.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/jl2qxeyHB2Ss+PAXOdbICYyaJMWxfhn9CoDKJrvkY=,7895.604000000001,44.0,,44.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/jvigyuVWBDBgjIf09lByi6trNgpL2gTfd3xkpQBrE=,122260.276,376.0,,664.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/kYfYlrL54nbmOiF512eh5eVrqOpkJtn7+KmrgVpXw=,51450.307,215.0,149.0,254.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/l35b0B2/7+KAP4SmVdWgl9AAfiOjgPaMObL4329z8=,13871.088000000002,34.0,149.0,68.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/lcxtBy9FuH0ObLsK9wRf3zl9zSyvDNMpTWSGCAXxc=,24493.387000000002,67.0,149.0,102.0,1,1,1.0,0.0,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
+/ldrqvSlxee3Kjl2timir+RmMpv83WbiDZXIDXeluo=,44274.52599999999,209.0,,256.0,1,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,201501
